audiofile,tempo,danceability,instrumentalvoice,style,arousal,valence
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/3x/3xrQEmHvm8SGDfckNoSqHz.mp3,153.52719116210938,1.5090153217315674,instrumental,Rock---Alternative Rock,4.950412,6.0782757
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/3x/3xjMSvxPkJoQpD6HB4995z.mp3,119.99913787841795,2.098613977432251,voice,Electronic---Deep House,5.959262,6.3783126
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/3f/3fVmPXwlh8Jgtv9sSS5uVi.mp3,184.57020568847656,1.29457688331604,voice,Rock---Punk,5.663721,6.4897437
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/7t/7tfHrh5Q6WdfK7KvfG8qXc.mp3,130.4225616455078,1.5518461465835571,voice,Electronic---Trance,5.916737,5.911808
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/38/38QplCr8CjbjrvLUORivxs.mp3,93.70108795166016,0.921604573726654,instrumental,Stage & Screen---Soundtrack,4.56571,3.8606257
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/39/39kfTvRHdvBcxY8CTswcPz.mp3,139.7416534423828,1.1375441551208496,instrumental,Jazz---Easy Listening,6.093685,5.61754
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/39/394hStyFfsf0weWeoXtlBG.mp3,140.0338134765625,0.9620992541313172,instrumental,Stage & Screen---Score,4.8511043,4.641295
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0H/0HLvTurFT6IFzZB25bdJB1.mp3,106.03582000732422,1.0148110389709473,voice,Folk_ World_ & Country---Indian Classical,4.7185044,4.2020288
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/06/06xQFQoxOClIOaZceV80AG.mp3,107.2497100830078,1.23280930519104,voice,Hip Hop---Ragga HipHop,4.944252,5.561874
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/6W/6WGZJMH87oLVf5ArGp7owr.mp3,149.89768981933594,0.8143104910850525,instrumental,Electronic---Hardstyle,5.251595,6.345567
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/27/27RbHrothdPZ70qGblZNfH.mp3,126.02509307861328,2.3537473678588867,voice,Electronic---Techno,6.2069817,6.5858827
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/27/27yCfw5HlQ21v8m8CmTXWZ.mp3,79.85748291015625,1.123793125152588,voice,Hip Hop---Cloud Rap,5.0122666,5.0443535
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/2f/2fyqpWnSbe8l5PHjRtAFkY.mp3,164.85324096679688,2.0060393810272217,instrumental,Electronic---Happy Hardcore,6.1273284,7.550321
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/04/04qHElgSpM70Nhes84HJQR.mp3,145.1390380859375,1.938326478004456,instrumental,Folk_ World_ & Country---Romani,6.1575966,8.028437
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/5r/5rcXWLlRvzuuNHoP6CK50p.mp3,137.62210083007812,1.6624208688735962,instrumental,Rock---Indie Rock,4.7367296,4.0837193
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0n/0nMU5N3LRmTCdrkdM9Elhu.mp3,122.54762268066406,0.7998555898666382,instrumental,Electronic---Ambient,3.785137,2.9186208
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0n/0nPdTDRy0dQve2DNhJYtW1.mp3,129.9990234375,1.49400794506073,voice,Hip Hop---Trap,4.930158,5.5604467
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0E/0ERv9Zf4AJJdQ1sIztb15v.mp3,117.917724609375,1.0515612363815308,voice,Electronic---Big Beat,4.2060127,6.599438
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0E/0EiCkASffAfTtLsLQK7M6n.mp3,120.47795867919922,1.29949152469635,voice,Rock---Sludge Metal,4.7711706,6.1622095
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0E/0EUw3ZK8Ti14t6R6FOP8Ty.mp3,92.26031494140624,1.1136811971664429,voice,Rock---Dream Pop,4.11625,3.9632509
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/3A/3AD6gdvO5DwyAOKgeKyWQ9.mp3,156.16346740722656,1.126282811164856,voice,Pop---Bollywood,5.9749336,5.358842
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/5o/5oFt13m5Xbjp1xrffj6z72.mp3,136.02859497070312,1.1949886083602903,instrumental,Jazz---Contemporary Jazz,4.6299915,3.8703403
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/6i/6i8SZ4NIrYeyrbBOoRSC9z.mp3,122.69792175292967,1.11725652217865,voice,Rock---Rockabilly,6.343263,5.846419
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/6i/6iCf8yIEo0oAzpJ6i8M8Vg.mp3,127.89805603027344,1.1387147903442385,voice,Rock---Pop Rock,5.4408846,6.0916653
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/37/37YCKlzehIL1P8GpIy2gVq.mp3,178.20579528808594,0.9215782284736632,instrumental,Classical---Contemporary,4.495769,4.0299215
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/5R/5RZXZt2IKUj9CVXQfDiKWY.mp3,103.35831451416016,1.2963632345199585,voice,Rock---Alternative Rock,4.502983,6.183163
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/42/42uXDKUhyAt5Exe1G5pKWJ.mp3,86.939453125,1.3195818662643433,voice,Hip Hop---Boom Bap,6.4488463,5.918506
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/21/21a9aaAYBAYRQQdI50M5tD.mp3,84.11905670166016,1.993135452270508,voice,Hip Hop---Gangsta,4.678697,7.1612206
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/1g/1gEHsUsboquL7cnaENIr40.mp3,135.09373474121094,1.562077522277832,voice,Hip Hop---Cloud Rap,5.000647,5.119609
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/4z/4zEYw28uWMqAtfjcWx3qCa.mp3,96.90394592285156,1.521385669708252,voice,Latin---MPB,5.2205477,5.4874563
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0m/0mSGOp3hXXjjzkRaTzI2Ep.mp3,89.35041809082031,1.2312194108963013,voice,Pop---Schlager,6.5242004,5.966441
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/7J/7JnqKzCmq4dW7v1lxjtcxd.mp3,60.92616271972656,2.013856887817383,voice,Brass & Military---Marches,5.0396013,6.7303677
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/7J/7JVwIflctTdFpadAbLtDYh.mp3,110.55673217773438,1.2092143297195437,voice,Rock---Alternative Rock,5.123575,5.960232
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/4d/4dNY2IkkDeO9blNXoEI5IB.mp3,93.17337036132812,1.2283506393432615,voice,Rock---Hardcore,5.5453224,6.3224926
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/5J/5J3Jc604prD6OI3xazyc2H.mp3,83.8643798828125,0.9975728392601012,voice,Non-Music---Religious,4.9620247,5.5205564
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/5M/5MMLS3xm12D7N26xlfFApr.mp3,164.0661163330078,1.1208875179290771,voice,Rock---Alternative Rock,6.726648,6.5937333
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/18/18lkWhwmY0fVVv40eCxohv.mp3,155.06976318359375,1.4616893529891968,voice,Hip Hop---Trap,5.093041,5.4680696
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0c/0cPLp5mCDPmjWyPF3YECFa.mp3,108.53992462158205,1.2483588457107544,voice,Rock---Stoner Rock,5.0125127,6.4010987
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0c/0csi9QWiB3sEvFiw5bRy5y.mp3,140.04969787597656,1.1602762937545776,voice,Rock---Indie Rock,5.654767,6.1115003
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/4t/4t0yz7vLNjHFnlBQ74L9aA.mp3,107.43386840820312,1.1853771209716797,voice,Rock---Psychobilly,7.27226,7.5994873
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/4j/4jF5WlhlYvhqfVWxMNL0sf.mp3,97.0872802734375,1.377380609512329,instrumental,Jazz---Afrobeat,5.8175187,5.95729
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/4j/4jm7eSoZrx659Ie8vPrgXF.mp3,130.2478485107422,2.10388445854187,voice,Folk_ World_ & Country---Folk,5.9845243,6.554724
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/2k/2k2e1KJvJbHKFBA6OeMXAC.mp3,109.14190673828124,1.247835397720337,voice,Rock---Hard Rock,5.888281,6.473182
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/2k/2kDDwrsNEY0EuCf5nw4hop.mp3,150.5213623046875,1.1388540267944336,instrumental,Rock---Punk,5.23426,6.4193106
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/4T/4TdUAzwJZ5rd87tMPOViP1.mp3,117.1430206298828,1.0046768188476562,instrumental,Rock---Indie Rock,4.9252853,4.4918437
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/4T/4TCZ8OiB35UIpgwsrxhJsF.mp3,107.81477355957033,0.995753049850464,instrumental,Rock---Melodic Death Metal,5.3342934,6.8224344
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/6S/6SXYiL3PIxqaN2J4brYpcJ.mp3,99.84612274169922,1.0232627391815186,instrumental,Electronic---New Age,4.514515,3.7330241
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/5P/5PfL64Ub86x2XyVA9K0wqp.mp3,119.75177001953124,0.8560749888420105,voice,Non-Music---Radioplay,3.239289,4.105122
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/45/45CwQAnBujkKzbDKX5wJmv.mp3,140.0162353515625,1.496254324913025,voice,Electronic---Chillwave,6.7386436,7.6045604
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/4S/4S9z79lmEgc0BtXsyPeHTe.mp3,129.70498657226562,1.231500506401062,voice,Hip Hop---Cloud Rap,4.7366567,6.448809
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/4S/4SE8Mu1AszIHGL9KgyQZZZ.mp3,60.18535232543945,1.6139072179794312,voice,Funk / Soul---Neo Soul,4.5164704,5.469261
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/2q/2qQnuvjZCQIdPx2gYhwAag.mp3,89.79574584960938,1.154982089996338,voice,Rock---Heavy Metal,4.7338343,6.442105
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/1V/1VLFP3HSwmDkdT4bGkpPNc.mp3,130.0681610107422,1.4455945491790771,voice,Rock---Indie Rock,6.1776114,6.68603
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0g/0gJcfvNzPlgpsDC7Ipjm5Z.mp3,109.7745361328125,2.0794692039489746,voice,Pop---K-pop,5.700814,7.156305
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0B/0BATZT3aToa5EU1UiZlvdQ.mp3,123.76718139648438,1.6356574296951294,voice,Latin---Salsa,6.1098833,5.6219254
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/03/03N0xyl8jER6clIfvOZkKS.mp3,94.89973449707033,1.364403247833252,voice,Hip Hop---Trap,5.126542,5.482654
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/6A/6Axg42OfYmcopIZr1s8igw.mp3,136.4259033203125,1.4844251871109009,voice,Folk_ World_ & Country---Folk,5.139787,4.7784595
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/1w/1wACpAuCTg7Gqixn0YFtZX.mp3,153.69244384765625,1.7706751823425293,voice,Reggae---Soca,6.454704,6.802386
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/4K/4KLXhuPL5YS4mYZFL8XGBM.mp3,109.8318328857422,0.9942113757133484,instrumental,Electronic---Chillwave,4.8910823,3.3925195
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/5T/5TrEY0gafM3KGH9o74CyLy.mp3,127.8814468383789,1.3667583465576172,voice,Rock---Hard Rock,5.86959,6.697381
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/5T/5T4Bf4aKOR4ewZBPJCYGVB.mp3,136.9368133544922,1.0634149312973022,voice,Rock---Dream Pop,5.0670805,4.677293
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/3P/3PlxItibcOHnulcx74EHjn.mp3,107.9832992553711,1.199703335762024,voice,Children's---Story,4.6217766,4.10257
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/3P/3PplSCckDYWm9FFf22V9L7.mp3,100.32664489746094,0.9058169722557068,instrumental,Electronic---Ambient,3.9914546,5.0730495
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/3P/3P4NqEcAdvSNSWYNlRj9hu.mp3,92.68360137939452,1.958470225334168,voice,Hip Hop---Boom Bap,5.4940386,6.3380547
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/48/48jzaZZhFuxII8h4FEt1fv.mp3,90.00318145751953,1.003955602645874,instrumental,Electronic---Dubstep,5.2185707,6.722038
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/6O/6OhGUQU3EXAllSmaALaYOC.mp3,148.81712341308594,1.7547216415405271,voice,Folk_ World_ & Country---Soukous,5.2636795,6.224826
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/12/12niARgkwxGsklcEwh6GlG.mp3,106.63064575195312,1.091672658920288,voice,Pop---Ballad,4.664584,4.1860995
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/12/12P7ZJt2vGfvlKCEfpGCMz.mp3,88.90340423583984,1.0718694925308228,voice,Rock---Psychedelic Rock,5.1346197,5.647633
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/68/68xcf7Yw1fr04zMZsH7xNF.mp3,139.9765625,1.1794859170913696,voice,Electronic---Trance,4.188185,4.5001063
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/2V/2ViI79iX9ODTUfRWn0gCjO.mp3,129.9079132080078,1.2571866512298584,voice,Hip Hop---Gangsta,4.4418397,5.195654
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/5F/5F2v93NYF623C8rGXolUa4.mp3,128.04379272460938,1.721270203590393,voice,Electronic---Grime,4.976009,5.644248
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/59/59xyRqG06dGbTmmJFVFbyQ.mp3,78.51111602783203,1.481853485107422,voice,Hip Hop---Gangsta,5.3260984,5.926049
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/14/14k4SPqAUZuM4HVnAqorZQ.mp3,153.57614135742188,1.0929076671600342,voice,Folk_ World_ & Country---Folk,5.4541044,5.6402345
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/3m/3mcgGWRU0QUnN59sBPF07K.mp3,104.85511779785156,1.39104425907135,instrumental,Folk_ World_ & Country---Celtic,6.4205303,6.072678
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/5W/5WCK18MbTKuOcmLsOXMaHd.mp3,150.72958374023438,1.1683354377746582,instrumental,Pop---J-pop,6.265619,7.440542
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/34/343SHXSYPflFvaV3A0k4xz.mp3,115.75559997558594,1.1371302604675293,voice,Rock---Hard Rock,5.7169075,7.6402955
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/50/50yHsbUVQzuEy22CxpFutn.mp3,94.01219177246094,1.2165154218673706,instrumental,Jazz---Smooth Jazz,5.2795224,5.5924377
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/4m/4mCbVmQ3Z4AkltKzwGSN0X.mp3,84.51934051513672,1.5365185737609863,voice,Hip Hop---RnB/Swing,5.78348,6.8088927
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/4m/4mawUzzbSUB8WfbGZLGuUk.mp3,115.07058715820312,1.5867996215820312,voice,Folk_ World_ & Country---Folk,5.1146197,4.2809925
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/4m/4mftMbsOZ14XIb5TTQi1kU.mp3,90.8014907836914,1.0818121433258057,voice,Pop---Ballad,4.609272,5.4681478
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/7D/7DyRfspnGYcUhCAMcCys2g.mp3,151.03762817382812,1.310975193977356,voice,Reggae---Dub,5.4748473,5.6195693
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/1B/1B7Gz0VHnKrjzPnNuZvUGm.mp3,137.07626342773438,1.3297549486160278,instrumental,Rock---Blues Rock,5.1311784,7.4069657
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/6z/6zha8pViQ9Bh0uCKMtyXlE.mp3,149.25369262695312,1.4086374044418335,voice,Reggae---Dancehall,5.104228,5.796655
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/2o/2oy9kOPueRMJmj7MV2o600.mp3,78.98729705810547,1.6866427659988403,voice,Hip Hop---Trap,4.224297,6.291818
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0u/0u1JxvJTqHJBx6Ai7Qg1u4.mp3,73.83763885498047,1.3685834407806396,instrumental,Rock---Psychedelic Rock,4.7142744,5.5938354
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/17/171sUxiVdqnu4Ct9RxyUj5.mp3,104.81637573242188,1.324859619140625,voice,Rock---Punk,5.8407164,6.8607116
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/6y/6ya3TJYVQfmfpgXdrQlicL.mp3,143.77639770507812,1.1355689764022827,instrumental,Rock---Black Metal,1.0811623,3.723181
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/2w/2w5P6rmkmepXnxTTurLBzY.mp3,111.7816925048828,0.7202418446540833,instrumental,Electronic---Ambient,4.054869,3.458323
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/4a/4aZq32HZwx9he6A9sFO6Wq.mp3,172.26553344726562,1.628894925117493,voice,Hip Hop---Gangsta,5.439151,6.3465266
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/7E/7E5fwgTVtS6WOHT0KXwraK.mp3,85.20408630371094,0.8461782932281494,instrumental,Electronic---Chillwave,4.292413,3.8266087
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/7E/7EsH5WcdF62l0FM19ucZS1.mp3,91.60758209228516,1.7646453380584717,voice,Reggae---Ragga,5.483418,6.561695
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/1P/1PMrpsLif1D6zoOhN8q3PS.mp3,124.13138580322266,1.185054898262024,voice,Rock---Pop Rock,6.0833163,5.7866883
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/1P/1PZrgNt6DYEcKhK3PHUngt.mp3,147.38397216796875,1.305681586265564,voice,Latin---Salsa,6.2531543,6.445925
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/6f/6fkgHNkiYn53vWHnunJFdL.mp3,86.60054779052734,0.8694653511047363,instrumental,Rock---Psychedelic Rock,4.5480814,4.740186
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0U/0UK5kpcyAomvoHRl73l0BC.mp3,184.5702667236328,1.2328572273254397,instrumental,Folk_ World_ & Country---Folk,5.0959067,4.605714
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0t/0tyNu0ShYM4LGY0HtOIZqL.mp3,112.91170501708984,1.2744659185409546,voice,Rock---Alternative Rock,5.171831,5.4830313
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/44/44fxlxPAk6FELxVqBDdM9A.mp3,142.8211669921875,1.1511532068252563,voice,Folk_ World_ & Country---Folk,5.9695597,5.5607796
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/44/44bKzImKooovNdzvxB0tex.mp3,110.92829132080078,1.4656565189361572,voice,Rock---Heavy Metal,4.568537,6.880362
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/1C/1C8lEBax8dsg97cOlahWWz.mp3,135.1174774169922,1.0566338300704956,instrumental,Jazz---Contemporary Jazz,4.8177466,4.1439614
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/1R/1Rgzwp1LYKa0OGs3DV2BVH.mp3,109.9333267211914,1.0845050811767578,voice,Rock---Alternative Rock,4.6150966,5.4586873
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0i/0iyBpeevqvASfw6GDf8veT.mp3,120.00138854980467,1.8834092617034912,voice,Electronic---Progressive House,5.723937,5.041798
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0i/0i4ZvtGHU6OK2LWhhQFOQN.mp3,122.99830627441406,1.738069772720337,voice,Electronic---House,5.568626,5.977185
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/2C/2CygG3PXmn7Bb5TKQvJZYi.mp3,129.91055297851562,1.6853361129760742,voice,Pop---K-pop,5.7752695,5.8080153
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/2C/2C3QrZRkPr9ffaxEKCJpbc.mp3,92.5116195678711,1.352556824684143,voice,Rock---Indie Rock,5.276521,5.3659678
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/2C/2CXmpAPWWvNkBngsjs1JzW.mp3,120.16141510009766,1.0488097667694092,voice,Pop---Schlager,5.627719,6.923483
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/5e/5ePn6NmaQ7IDHCFhfjyv4y.mp3,90.12460327148438,1.1056731939315796,voice,Folk_ World_ & Country---Folk,4.548606,3.3697076
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/4E/4EeBnGb1ffKkBn0Qye7DVk.mp3,88.83387756347656,1.4566272497177124,voice,Rock---Punk,5.133,7.176169
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/4E/4E6GROg9xe6sisi85HNEcA.mp3,136.30935668945312,1.510593295097351,voice,Rock---Alternative Rock,6.078172,6.7495914
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/4E/4EaQr2Wvjn18AkE8lipzuj.mp3,88.06278228759766,1.4827892780303955,voice,Pop---J-pop,4.962243,5.928598
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0x/0xJ0ZFS5xD1LH6stKaawHy.mp3,150.32949829101562,1.6952028274536133,voice,Hip Hop---Cloud Rap,4.3203473,5.431287
